order_id,Timestamp,Order_details,Amount_ordered,Price
16411,2016-03-10 00:00:00,"['mexicana_m', 'mexicana_m', 'mexicana_m', 'thai_ckn_m']",4,64.75
16412,2016-10-03 00:00:00,"['calabrese_l', 'hawaiian_l']",2,36.75
16413,2016-10-03 00:00:00,"['ckn_pesto_m', 'ckn_pesto_m', 'prsc_argla_l', 'southw_ckn_m']",4,71.0
16414,2016-10-03 00:00:00,"['hawaiian_s', 'ital_veggie_m', 'mediterraneo_l', 'napolitana_s']",4,59.5
16415,2016-10-03 00:00:00,"['napolitana_s', 'napolitana_l', 'pepperoni_s', 'thai_ckn_l']",4,63.0
16416,2016-03-10 00:00:00,['thai_ckn_l'],1,20.75
16417,2016-10-03 18:37:46,"['big_meat_s', 'soppressata_s', 'soppressata_s']",3,37.0
16418,2016-10-03 18:37:46,"['sicilian_s', 'southw_ckn_l']",2,33.0
16419,2016-10-03 18:37:46,['classic_dlx_m'],1,16.0
16420,2016-10-03 18:37:46,"['ckn_alfredo_m', 'mexicana_l', 'peppr_salami_m']",3,53.5
16421,2016-10-03 19:26:25,['five_cheese_l'],1,18.5
16422,2016-10-03 19:26:25,"['cali_ckn_m', 'pepperoni_m', 'peppr_salami_l', 'prsc_argla_l']",4,70.75
16423,2016-10-03 19:54:05,['spinach_fet_m'],1,16.0
16424,2016-10-03 19:56:37,['ital_cpcllo_m'],1,16.0
16425,2016-10-03 19:57:12,"['mexicana_m', 'thai_ckn_l']",2,36.75
16426,2016-10-03 19:57:12,"['big_meat_s', 'ital_veggie_s']",2,24.75
16427,2016-10-03 20:12:15,"['cali_ckn_s', 'pep_msh_pep_m']",2,27.25
16428,2016-03-10 20:12:15,"['prsc_argla_s', 'prsc_argla_s']",2,25.0
16429,2016-10-03 20:12:15,"['four_cheese_l', 'hawaiian_l', 'hawaiian_l', 'hawaiian_l']",4,67.45
16430,2016-10-03 20:12:15,"['pep_msh_pep_l', 'southw_ckn_l']",2,38.25
16431,2016-10-03 20:12:15,['spicy_ital_s'],1,12.5
16432,2016-03-10 20:12:15,"['classic_dlx_m', 'sicilian_l']",2,36.25
16433,2016-03-10 00:00:00,"['ckn_alfredo_m', 'the_greek_m']",2,32.75
16434,2016-10-03 00:00:00,"['five_cheese_l', 'green_garden_l', 'peppr_salami_s', 'southw_ckn_l']",4,72.0
16435,2016-10-03 22:21:51,"['big_meat_s', 'four_cheese_l', 'four_cheese_l']",3,47.9
16436,2016-03-10 00:00:00,"['big_meat_s', 'brie_carre_s', 'hawaiian_s', 'veggie_veg_l']",4,66.4
16437,2016-03-10 00:00:00,"['veggie_veg_l', 'hawaiian_l']",2,36.75
16438,2016-03-10 00:00:00,"['southw_ckn_s', 'spin_pesto_l']",2,33.5
16439,2016-10-04 10:54:00,"['cali_ckn_m', 'prsc_argla_l']",2,37.5
16440,2016-10-04 11:44:39,['sicilian_l'],1,20.25
16441,2016-10-04 11:44:39,"['sicilian_l', 'classic_dlx_m', 'napolitana_s', 'spinach_supr_l']",4,69.0
16442,2016-10-04 11:55:00,"['bbq_ckn_l', 'hawaiian_m', 'pep_msh_pep_m', 'peppr_salami_m']",4,65.0
16443,2016-10-04 11:55:00,"['ital_cpcllo_s', 'thai_ckn_s']",2,24.75
16444,2016-04-10 11:55:00,['big_meat_s'],1,12.0
16445,2016-10-04 11:55:00,"['bbq_ckn_m', 'ckn_pesto_l', 'southw_ckn_m', 'spinach_fet_s']",4,66.25
16446,2016-10-04 11:55:00,"['mediterraneo_s', 'spinach_fet_m']",2,28.0
16447,2016-10-04 11:55:00,['ital_cpcllo_l'],1,20.5
16448,2016-10-04 11:55:00,"['five_cheese_l', 'five_cheese_l']",2,37.0
16449,2016-10-04 13:44:59,['southw_ckn_l'],1,20.75
16450,2016-10-04 13:44:59,['southw_ckn_l'],1,20.75
16451,2016-10-04 13:44:59,"['bbq_ckn_l', 'bbq_ckn_l', 'four_cheese_l', 'four_cheese_l', 'green_garden_m', 'green_garden_m', 'ital_veggie_s', 'mediterraneo_m', 'mexicana_l', 'pepperoni_l', 'pepperoni_l', 'soppressata_l', 'soppressata_s', 'southw_ckn_m', 'spinach_fet_s']",15,250.9
16452,2016-10-04 14:10:07,"['four_cheese_l', 'spicy_ital_s']",2,30.45
16453,2016-04-10 14:10:07,"['bbq_ckn_l', 'cali_ckn_l', 'ckn_pesto_l', 'sicilian_l']",4,82.5
16454,2016-04-10 14:10:07,['prsc_argla_m'],1,16.5
16455,2016-04-10 00:00:00,"['bbq_ckn_m', 'big_meat_s', 'classic_dlx_m', 'five_cheese_l', 'four_cheese_m', 'hawaiian_l', 'ital_veggie_l', 'napolitana_s', 'spicy_ital_l', 'spin_pesto_s', 'thai_ckn_l', 'the_greek_l']",12,202.0
16456,2016-10-04 15:20:22,"['bbq_ckn_m', 'classic_dlx_m', 'ital_veggie_m', 'pep_msh_pep_l']",4,67.0
16457,2016-10-04 15:40:46,['pepperoni_m'],1,12.5
16458,2016-10-04 15:40:46,['pepperoni_m'],1,12.5
16459,2016-10-04 15:40:46,['hawaiian_s'],1,10.5
16460,2016-10-04 15:40:46,"['ital_cpcllo_l', 'mexicana_l']",2,40.75
16461,2016-10-04 15:40:46,"['mexicana_l', 'classic_dlx_s', 'ital_veggie_l', 'napolitana_s']",4,65.25
16462,2016-10-04 15:40:46,['spin_pesto_m'],1,16.5
16463,2016-10-04 00:00:00,['green_garden_s'],1,12.0
16464,2016-10-04 00:00:00,"['four_cheese_l', 'soppressata_l', 'soppressata_s']",3,51.2
16465,2016-04-10 00:00:00,"['hawaiian_s', 'hawaiian_s', 'spin_pesto_l']",3,41.75
16466,2016-04-10 18:18:18,"['southw_ckn_l', 'southw_ckn_l', 'southw_ckn_m', 'thai_ckn_l']",4,79.0
16467,2016-10-04 18:18:18,"['ckn_pesto_l', 'mexicana_l']",2,41.0
16468,2016-10-04 18:18:18,"['big_meat_s', 'ital_supr_l', 'ital_veggie_m', 'pep_msh_pep_m']",4,64.0
16469,2016-10-04 18:18:18,"['southw_ckn_m', 'spicy_ital_m', 'spicy_ital_m']",3,49.75
16470,2016-10-04 19:18:03,"['spicy_ital_m', 'thai_ckn_m']",2,33.25
16471,2016-10-04 19:18:03,['sicilian_l'],1,20.25
16472,2016-10-04 19:49:23,"['ckn_pesto_l', 'ital_supr_m', 'soppressata_s']",3,49.75
16473,2016-10-04 19:49:23,['the_greek_s'],1,12.0
16474,2016-10-04 19:54:10,['pep_msh_pep_l'],1,17.5
16475,2016-10-04 19:54:10,"['bbq_ckn_m', 'ckn_pesto_l', 'soppressata_l']",3,58.25
16476,2016-10-04 19:54:10,"['big_meat_s', 'brie_carre_s']",2,35.65
16477,2016-10-04 19:54:10,['spinach_fet_m'],1,16.0
16478,2016-04-10 00:00:00,['hawaiian_s'],1,10.5
16479,2016-04-10 00:00:00,"['classic_dlx_l', 'prsc_argla_l']",2,41.25
16480,2016-10-04 00:00:00,"['sicilian_s', 'spinach_fet_m', 'spinach_supr_l']",3,49.0
16481,2016-10-04 00:00:00,['the_greek_m'],1,16.0
16482,2016-10-04 00:00:00,['mexicana_s'],1,12.0
16483,2016-10-04 00:00:00,"['ckn_alfredo_m', 'thai_ckn_l']",2,37.5
16484,2016-10-04 21:24:50,"['bbq_ckn_m', 'bbq_ckn_m', 'pepperoni_m']",3,46.0
16485,2016-04-10 21:24:50,['bbq_ckn_l'],1,20.75
16486,2016-04-10 00:00:00,['ital_veggie_s'],1,12.75
16487,2016-04-10 00:00:00,"['big_meat_s', 'mediterraneo_s']",2,24.0
16488,2016-04-10 00:00:00,['napolitana_l'],1,20.5
16489,2016-10-04 00:00:00,"['ital_supr_l', 'sicilian_s', 'sicilian_s']",3,45.25
16490,2016-10-04 00:00:00,['sicilian_s'],1,12.25
16491,2016-10-06 11:27:01,['sicilian_s'],1,12.25
16492,2016-10-06 11:27:01,['southw_ckn_m'],1,16.75
16493,2016-10-06 11:57:25,"['sicilian_l', 'sicilian_s']",2,32.5
16494,2016-10-06 11:57:25,['ital_cpcllo_l'],1,20.5
16495,2016-10-06 12:22:00,['classic_dlx_m'],1,16.0
16496,2016-10-06 12:22:00,['classic_dlx_m'],1,16.0
16497,2016-10-06 12:36:00,['brie_carre_s'],1,23.65
16498,2016-10-06 12:47:27,['ital_supr_m'],1,16.5
16499,2016-10-06 12:53:29,"['ckn_alfredo_m', 'five_cheese_l', 'ital_cpcllo_l', 'ital_cpcllo_l', 'napolitana_s', 'pep_msh_pep_l', 'sicilian_l', 'sicilian_l', 'sicilian_m', 'soppressata_l', 'veggie_veg_s']",11,195.25
16500,2016-10-06 12:56:45,"['cali_ckn_m', 'hawaiian_l', 'prsc_argla_s', 'spicy_ital_l']",4,66.5
16501,2016-06-10 12:56:45,['ckn_pesto_s'],1,12.75
16502,2016-06-10 13:07:03,['ckn_pesto_s'],1,12.75
16503,2016-06-10 13:07:03,"['big_meat_s', 'cali_ckn_s', 'five_cheese_l', 'five_cheese_l', 'ital_supr_l', 'mexicana_l', 'pepperoni_l', 'pepperoni_l', 'pepperoni_m', 'prsc_argla_s', 'soppressata_m', 'southw_ckn_s', 'spicy_ital_l', 'thai_ckn_m', 'veggie_veg_s']",15,237.0
16504,2016-06-10 00:00:00,"['cali_ckn_m', 'green_garden_m']",2,32.75
16505,2016-10-06 00:00:00,"['big_meat_s', 'four_cheese_l']",2,29.95
16506,2016-10-06 00:00:00,"['four_cheese_l', 'southw_ckn_l', 'thai_ckn_l']",3,59.45
16507,2016-10-06 00:00:00,['four_cheese_l'],1,17.95
16508,2016-10-06 00:00:00,"['cali_ckn_l', 'southw_ckn_s']",2,33.5
16509,2016-10-06 00:00:00,['classic_dlx_m'],1,16.0
16510,2016-10-06 00:00:00,['classic_dlx_m'],1,16.0
16511,2016-10-06 00:00:00,"['calabrese_m', 'ital_supr_l']",2,37.0
16512,2016-10-06 14:12:32,['five_cheese_l'],1,18.5
16513,2016-10-06 14:12:32,['spicy_ital_l'],1,20.75
16514,2016-10-06 14:12:32,"['five_cheese_l', 'five_cheese_l', 'sicilian_s']",3,49.25
16515,2016-10-06 14:46:02,['napolitana_l'],1,20.5
16516,2016-06-10 14:46:02,"['bbq_ckn_l', 'bbq_ckn_s', 'pepperoni_m', 'spicy_ital_s']",4,58.5
16517,2016-06-10 14:46:02,['cali_ckn_s'],1,12.75
16518,2016-10-06 14:46:02,['peppr_salami_s'],1,12.5
16519,2016-10-06 14:46:02,['spinach_fet_l'],1,20.25
16520,2016-10-06 14:46:02,['spinach_fet_l'],1,20.25
16521,2016-10-06 15:59:06,['pepperoni_l'],1,15.25
16522,2016-10-06 16:06:12,"['hawaiian_l', 'mexicana_l']",2,36.75
16523,2016-10-06 16:06:12,['four_cheese_l'],1,17.95
16524,2016-10-06 16:06:12,['hawaiian_l'],1,16.5
16525,2016-10-06 16:25:59,['thai_ckn_s'],1,12.75
16526,2016-10-06 16:25:59,['sicilian_s'],1,12.25
16527,2016-10-06 16:25:59,['peppr_salami_l'],1,20.75
16528,2016-06-10 16:25:59,"['bbq_ckn_m', 'mexicana_l']",2,37.0
16529,2016-10-06 17:07:32,"['five_cheese_l', 'napolitana_m', 'thai_ckn_l']",3,55.25
16530,2016-06-10 17:07:32,"['mediterraneo_m', 'sicilian_m']",2,32.25
16531,2016-10-06 18:05:03,"['sicilian_m', 'mexicana_l', 'pepperoni_m', 'pepperoni_m']",4,61.5
16532,2016-10-06 18:05:03,"['ckn_pesto_m', 'spin_pesto_s']",2,29.25
16533,2016-10-06 18:25:39,['prsc_argla_s'],1,12.5
16534,2016-10-06 18:25:39,"['four_cheese_m', 'spinach_fet_m']",2,30.75
16535,2016-10-06 18:49:34,"['classic_dlx_m', 'prsc_argla_s']",2,28.5
16536,2016-10-06 18:49:34,"['ckn_pesto_l', 'ckn_pesto_l', 'classic_dlx_m', 'classic_dlx_m', 'soppressata_m']",5,90.0
16537,2016-10-06 18:49:34,"['hawaiian_m', 'ital_veggie_s', 'peppr_salami_s', 'spinach_fet_m']",4,54.5
16538,2016-10-06 18:49:34,['spicy_ital_l'],1,20.75
16539,2016-10-06 19:16:25,"['sicilian_m', 'sicilian_m', 'spinach_supr_m', 'the_greek_l']",4,69.5
16540,2016-10-06 19:16:25,['the_greek_l'],1,20.5
16541,2016-06-10 00:00:00,"['green_garden_s', 'ital_veggie_m']",2,28.75
16542,2016-06-10 00:00:00,"['five_cheese_l', 'hawaiian_s', 'hawaiian_s', 'veggie_veg_s']",4,51.5
16543,2016-10-06 19:55:20,"['peppr_salami_m', 'prsc_argla_s']",2,29.0
16544,2016-10-06 19:55:20,"['prsc_argla_s', 'hawaiian_s']",2,23.0
16545,2016-10-06 19:55:20,"['mediterraneo_m', 'pep_msh_pep_s', 'peppr_salami_l']",3,47.75
16546,2016-10-06 19:55:20,"['bbq_ckn_m', 'big_meat_s']",2,28.75
16547,2016-10-06 19:55:20,"['big_meat_s', 'classic_dlx_m', 'four_cheese_m', 'the_greek_l']",4,63.25
16548,2016-10-06 21:02:34,['the_greek_l'],1,20.5
16549,2016-10-06 21:02:34,"['ital_veggie_s', 'spinach_fet_s', 'veggie_veg_m']",3,40.75
16550,2016-10-06 21:02:34,"['napolitana_l', 'pepperoni_s']",2,30.25
16551,2016-10-06 22:04:03,"['pepperoni_s', 'mexicana_l']",2,30.0
16552,2016-10-07 11:23:00,"['five_cheese_l', 'hawaiian_l']",2,35.0
16553,2016-10-07 11:23:53,['ckn_pesto_l'],1,20.75
16554,2016-10-07 11:23:53,['hawaiian_s'],1,10.5
16555,2016-10-07 11:40:47,"['five_cheese_l', 'napolitana_s']",2,30.5
16556,2016-10-07 11:55:51,['peppr_salami_m'],1,16.5
16557,2016-10-07 11:55:51,['cali_ckn_s'],1,12.75
16558,2016-10-07 12:28:10,['four_cheese_l'],1,17.95
16559,2016-10-07 12:32:22,['napolitana_s'],1,12.0
16560,2016-10-07 12:38:51,['pepperoni_m'],1,12.5
16561,2016-10-07 12:44:22,"['ckn_pesto_s', 'four_cheese_l', 'green_garden_s', 'ital_supr_m', 'ital_supr_s', 'pepperoni_s', 'sicilian_m', 'thai_ckn_s']",8,110.45
16562,2016-07-10 12:44:22,['hawaiian_s'],1,10.5
16563,2016-10-07 12:44:22,['hawaiian_l'],1,16.5
16564,2016-10-07 12:52:00,['ital_supr_m'],1,16.5
16565,2016-10-07 12:52:00,"['sicilian_l', 'spinach_supr_s']",2,32.75
16566,2016-07-10 12:52:00,"['prsc_argla_l', 'spinach_supr_s']",2,33.25
16567,2016-07-10 00:00:00,"['soppressata_m', 'spinach_fet_s']",2,28.5
16568,2016-10-07 13:24:14,['big_meat_s'],1,12.0
16569,2016-10-07 13:26:14,"['peppr_salami_l', 'prsc_argla_m', 'spinach_fet_s']",3,49.25
16570,2016-10-07 13:26:14,['veggie_veg_m'],1,16.0
16571,2016-10-07 13:26:14,['five_cheese_l'],1,18.5
16572,2016-10-07 13:26:14,['spicy_ital_l'],1,20.75
16573,2016-10-07 13:26:14,"['bbq_ckn_s', 'brie_carre_s', 'four_cheese_l', 'four_cheese_l', 'pepperoni_m', 'prsc_argla_l', 'soppressata_m', 'soppressata_s', 'spicy_ital_l', 'spinach_fet_s']",10,167.3
16574,2016-10-07 13:26:14,"['four_cheese_m', 'prsc_argla_s', 'sicilian_s', 'southw_ckn_m']",4,56.25
16575,2016-10-07 13:26:14,"['southw_ckn_m', 'spinach_fet_s']",2,28.75
16576,2016-10-07 13:26:14,"['big_meat_s', 'five_cheese_l', 'veggie_veg_s']",3,42.5
16577,2016-10-07 13:26:14,"['four_cheese_l', 'napolitana_l']",2,38.45
16578,2016-10-07 16:05:42,['prsc_argla_l'],1,20.75
16579,2016-10-07 16:05:42,"['pepperoni_s', 'spinach_supr_l']",2,30.5
16580,2016-10-07 16:05:42,['cali_ckn_s'],1,12.75
16581,2016-10-07 16:05:42,"['cali_ckn_s', 'prsc_argla_m']",2,29.25
16582,2016-10-07 16:05:42,"['bbq_ckn_m', 'four_cheese_m', 'spinach_fet_m', 'the_greek_m']",4,63.5
16583,2016-10-07 16:05:42,"['calabrese_m', 'ital_cpcllo_s', 'southw_ckn_m', 'spinach_supr_m']",4,61.5
16584,2016-10-07 16:46:17,['calabrese_m'],1,16.25
16585,2016-10-07 16:46:17,['spin_pesto_m'],1,16.5
16586,2016-10-07 16:46:17,"['spin_pesto_m', 'southw_ckn_s']",2,29.25
16587,2016-10-07 16:46:17,"['classic_dlx_s', 'five_cheese_l', 'four_cheese_l']",3,48.45
16588,2016-10-07 17:24:31,"['big_meat_s', 'green_garden_s', 'green_garden_s', 'the_greek_m']",4,52.0
16589,2016-10-07 17:31:15,"['bbq_ckn_m', 'big_meat_s']",2,28.75
16590,2016-07-10 00:00:00,"['napolitana_s', 'southw_ckn_l']",2,32.75
16591,2016-10-07 00:00:00,"['hawaiian_s', 'ital_cpcllo_l']",2,31.0
16592,2016-10-07 00:00:00,"['ital_cpcllo_l', 'big_meat_s']",2,32.5
16593,2016-10-07 00:00:00,['big_meat_s'],1,12.0
16594,2016-10-07 00:00:00,"['mediterraneo_m', 'soppressata_m', 'thai_ckn_m']",3,49.25
16595,2016-10-07 18:14:14,['sicilian_s'],1,12.25
16596,2016-07-10 00:00:00,"['sicilian_s', 'thai_ckn_l']",2,33.0
16597,2016-10-07 00:00:00,"['classic_dlx_l', 'peppr_salami_s', 'southw_ckn_l']",3,53.75
16598,2016-10-07 18:41:00,"['ital_supr_m', 'ital_supr_m', 'ital_supr_m', 'spinach_fet_m']",4,65.5
16599,2016-10-07 18:41:00,"['brie_carre_s', 'five_cheese_l', 'four_cheese_l', 'the_greek_l']",4,80.6
16600,2016-07-10 18:41:00,['spicy_ital_l'],1,20.75
16601,2016-07-10 18:41:00,"['classic_dlx_m', 'classic_dlx_m', 'green_garden_s', 'spicy_ital_s']",4,56.5
16602,2016-10-07 19:08:22,['prsc_argla_m'],1,16.5
16603,2016-07-10 19:08:22,"['brie_carre_s', 'five_cheese_l']",2,42.15
16604,2016-10-07 19:08:22,"['mediterraneo_m', 'mediterraneo_m']",2,32.0
16605,2016-10-07 19:42:02,"['four_cheese_m', 'soppressata_s']",2,27.25
16606,2016-10-07 19:42:02,['soppressata_s'],1,12.5
16607,2016-10-07 20:26:10,"['calabrese_m', 'sicilian_l', 'veggie_veg_l']",3,56.75
16608,2016-10-07 20:37:04,"['cali_ckn_s', 'spicy_ital_m']",2,29.25
16609,2016-10-07 20:37:04,"['bbq_ckn_m', 'hawaiian_s', 'the_greek_s']",3,39.25
16610,2016-10-07 20:37:04,['pepperoni_l'],1,15.25
16611,2016-10-07 21:18:39,"['pepperoni_l', 'sicilian_s']",2,27.5
16612,2016-10-07 22:25:34,['spinach_fet_s'],1,12.0
16613,2016-10-07 22:25:34,['thai_ckn_l'],1,20.75
16614,2016-10-08 11:28:00,['thai_ckn_l'],1,20.75
16615,2016-08-10 11:28:00,"['classic_dlx_s', 'classic_dlx_s']",2,24.0
16616,2016-10-08 11:28:00,['classic_dlx_s'],1,12.0
16617,2016-10-08 12:14:48,"['four_cheese_l', 'four_cheese_l']",2,35.9
16618,2016-10-08 12:19:00,"['bbq_ckn_m', 'napolitana_l', 'prsc_argla_l', 'thai_ckn_m']",4,74.75
16619,2016-10-08 12:19:53,"['bbq_ckn_l', 'big_meat_s', 'calabrese_s', 'cali_ckn_m', 'classic_dlx_m', 'four_cheese_m', 'hawaiian_l', 'pepperoni_l', 'prsc_argla_l', 'prsc_argla_l', 'prsc_argla_l', 'southw_ckn_l', 'spin_pesto_s']",13,219.75
16620,2016-10-08 12:19:53,"['spin_pesto_s', 'spin_pesto_s', 'green_garden_m', 'pep_msh_pep_l', 'spicy_ital_l', 'thai_ckn_l', 'thai_ckn_l']",7,120.75
16621,2016-10-08 12:19:53,['spinach_fet_m'],1,16.0
16622,2016-08-10 12:19:53,"['five_cheese_l', 'pep_msh_pep_l']",2,36.0
16623,2016-08-10 12:35:00,"['sicilian_s', 'spicy_ital_l']",2,33.0
16624,2016-08-10 12:47:11,"['ital_cpcllo_s', 'thai_ckn_l']",2,32.75
16625,2016-10-08 13:25:04,"['spicy_ital_s', 'thai_ckn_l']",2,33.25
16626,2016-10-08 13:25:04,['thai_ckn_l'],1,20.75
16627,2016-10-08 13:25:04,['thai_ckn_l'],1,20.75
16628,2016-10-08 13:42:12,"['hawaiian_m', 'ital_supr_l', 'mediterraneo_s', 'spicy_ital_l', 'spicy_ital_m']",5,83.25
16629,2016-10-08 13:42:12,['classic_dlx_m'],1,16.0
16630,2016-10-08 13:42:12,['pepperoni_s'],1,9.75
16631,2016-10-08 13:42:12,"['big_meat_s', 'ckn_alfredo_m', 'green_garden_s', 'mexicana_l']",4,61.0
16632,2016-10-08 14:46:41,['sicilian_s'],1,12.25
16633,2016-10-08 14:47:30,"['ital_cpcllo_m', 'ital_supr_m', 'pepperoni_m', 'pepperoni_m']",4,57.5
16634,2016-10-08 14:47:30,"['pepperoni_m', 'calabrese_m', 'calabrese_m', 'peppr_salami_l']",4,65.75
16635,2016-10-08 14:47:30,"['big_meat_s', 'classic_dlx_m']",2,28.0
16636,2016-08-10 00:00:00,['ckn_alfredo_m'],1,16.75
16637,2016-08-10 00:00:00,"['hawaiian_s', 'prsc_argla_m']",2,27.0
16638,2016-08-10 00:00:00,['ital_veggie_m'],1,16.75
16639,2016-08-10 00:00:00,"['bbq_ckn_l', 'spicy_ital_m', 'thai_ckn_l', 'thai_ckn_m']",4,74.75
16640,2016-10-08 00:00:00,['pepperoni_m'],1,12.5
16641,2016-10-08 00:00:00,['southw_ckn_l'],1,20.75
16642,2016-10-08 17:44:36,"['napolitana_l', 'napolitana_s']",2,32.5
16643,2016-10-08 17:44:36,"['big_meat_s', 'hawaiian_m']",2,25.25
16644,2016-10-08 17:44:36,"['classic_dlx_m', 'four_cheese_l', 'pep_msh_pep_l', 'thai_ckn_m']",4,68.2
16645,2016-10-08 17:44:36,"['ital_supr_m', 'the_greek_s']",2,28.5
16646,2016-10-08 17:44:36,['spinach_supr_s'],1,12.5
16647,2016-10-08 17:44:36,"['green_garden_s', 'pepperoni_l', 'southw_ckn_s']",3,40.0
16648,2016-10-08 17:44:36,"['classic_dlx_m', 'ital_veggie_l', 'napolitana_l', 'napolitana_l']",4,78.0
16649,2016-10-08 17:44:36,['cali_ckn_l'],1,20.75
16650,2016-10-08 17:44:36,"['four_cheese_m', 'spinach_fet_l']",2,35.0
16651,2016-08-10 17:44:36,"['pep_msh_pep_l', 'peppr_salami_s', 'spicy_ital_s', 'spicy_ital_s']",4,55.0
16652,2016-08-10 17:44:36,"['mediterraneo_s', 'thai_ckn_l']",2,32.75
16653,2016-10-08 17:44:36,"['ital_cpcllo_m', 'napolitana_m', 'thai_ckn_l']",3,52.75
16654,2016-10-08 20:13:25,"['big_meat_s', 'sicilian_l', 'sicilian_l']",3,52.5
16655,2016-10-08 20:13:25,"['classic_dlx_m', 'the_greek_s']",2,28.0
16656,2016-10-08 20:16:31,"['four_cheese_l', 'ital_cpcllo_l', 'southw_ckn_l']",3,59.2
16657,2016-10-08 20:16:31,"['southw_ckn_l', 'spicy_ital_l']",2,41.5
16658,2016-10-08 20:16:31,['hawaiian_l'],1,16.5
16659,2016-08-10 00:00:00,"['cali_ckn_l', 'cali_ckn_l']",2,41.5
16660,2016-10-08 21:22:01,['soppressata_m'],1,16.5
16661,2016-10-08 21:55:10,['mediterraneo_m'],1,16.0
16662,2016-10-09 11:35:26,['classic_dlx_s'],1,12.0
16663,2016-10-09 12:03:00,"['classic_dlx_s', 'spinach_fet_l']",2,32.25
16664,2016-10-09 12:04:03,['cali_ckn_l'],1,20.75
16665,2016-10-09 12:04:03,"['bbq_ckn_l', 'cali_ckn_l', 'soppressata_s']",3,54.0
16666,2016-10-09 12:04:03,['southw_ckn_s'],1,12.75
16667,2016-10-09 12:15:09,"['five_cheese_l', 'five_cheese_l']",2,37.0
16668,2016-10-09 12:15:09,"['bbq_ckn_l', 'bbq_ckn_l', 'ital_cpcllo_l', 'ital_cpcllo_l', 'ital_cpcllo_l', 'prsc_argla_l', 'prsc_argla_l', 'sicilian_m', 'soppressata_l', 'southw_ckn_m', 'thai_ckn_l', 'thai_ckn_l']",12,239.75
16669,2016-10-09 12:34:12,"['bbq_ckn_l', 'five_cheese_l', 'spinach_supr_s']",3,51.75
16670,2016-10-09 12:34:12,"['cali_ckn_m', 'four_cheese_m', 'mexicana_l', 'prsc_argla_m']",4,68.25
16671,2016-10-09 12:34:12,"['big_meat_s', 'mexicana_l', 'mexicana_l']",3,52.5
16672,2016-10-09 12:34:12,"['cali_ckn_m', 'cali_ckn_m', 'southw_ckn_l', 'southw_ckn_s']",4,67.0
16673,2016-10-09 13:14:22,['ital_veggie_m'],1,16.75
16674,2016-10-09 13:42:22,"['bbq_ckn_l', 'classic_dlx_s', 'five_cheese_l', 'ital_cpcllo_l', 'ital_supr_m', 'ital_supr_m']",6,104.75
16675,2016-09-10 00:00:00,"['peppr_salami_s', 'prsc_argla_l']",2,33.25
16676,2016-09-10 00:00:00,['soppressata_s'],1,12.5
16677,2016-10-09 13:47:06,"['big_meat_s', 'big_meat_s']",2,24.0
16678,2016-10-09 13:47:06,['pepperoni_m'],1,12.5
16679,2016-10-09 13:47:06,['prsc_argla_l'],1,20.75
16680,2016-09-10 00:00:00,"['prsc_argla_l', 'thai_ckn_l']",2,41.5
16681,2016-09-10 00:00:00,['thai_ckn_l'],1,20.75
16682,2016-09-10 00:00:00,"['cali_ckn_s', 'spicy_ital_m']",2,29.25
16683,2016-10-09 00:00:00,['spin_pesto_m'],1,16.5
16684,2016-10-09 00:00:00,"['spin_pesto_m', 'ital_supr_m', 'thai_ckn_l']",3,53.75
16685,2016-10-09 00:00:00,"['peppr_salami_m', 'southw_ckn_s']",2,29.25
16686,2016-10-09 00:00:00,"['southw_ckn_s', 'calabrese_l']",2,33.0
16687,2016-10-09 00:00:00,"['napolitana_s', 'spin_pesto_l', 'spinach_supr_l']",3,53.5
16688,2016-10-09 00:00:00,"['spin_pesto_s', 'spinach_supr_l']",2,33.25
16689,2016-10-09 00:00:00,"['ital_cpcllo_l', 'ital_supr_l', 'sicilian_s']",3,53.5
16690,2016-09-10 00:00:00,"['four_cheese_m', 'prsc_argla_l', 'thai_ckn_l']",3,56.25
16691,2016-10-09 00:00:00,"['thai_ckn_l', 'thai_ckn_l']",2,41.5
16692,2016-10-09 18:05:18,"['four_cheese_l', 'napolitana_s', 'soppressata_l', 'southw_ckn_m']",4,67.45
16693,2016-10-09 18:05:18,"['cali_ckn_m', 'pepperoni_m']",2,29.25
16694,2016-09-10 00:00:00,"['ckn_pesto_m', 'ital_supr_l']",2,37.5
16695,2016-10-09 00:00:00,"['ital_supr_l', 'big_meat_s']",2,32.75
16696,2016-10-09 00:00:00,"['ital_supr_l', 'mexicana_l', 'southw_ckn_l', 'spinach_supr_m']",4,78.25
16697,2016-10-09 18:42:28,['peppr_salami_l'],1,20.75
16698,2016-10-09 18:43:38,"['ital_supr_m', 'ital_veggie_m', 'napolitana_l', 'southw_ckn_l']",4,74.5
16699,2016-10-09 19:11:22,"['big_meat_s', 'prsc_argla_l', 'prsc_argla_l']",3,53.5
16700,2016-10-09 19:11:22,"['mexicana_m', 'the_greek_m']",2,32.0
16701,2016-10-09 19:18:12,"['bbq_ckn_l', 'cali_ckn_l', 'cali_ckn_l', 'thai_ckn_m']",4,79.0
16702,2016-10-09 19:18:12,"['soppressata_s', 'the_greek_m']",2,28.5
16703,2016-10-09 19:18:12,"['the_greek_m', 'cali_ckn_l']",2,36.75
16704,2016-10-09 00:00:00,['bbq_ckn_s'],1,12.75
16705,2016-10-09 00:00:00,['bbq_ckn_s'],1,12.75
